conversation_id,luhf_tag,escalation,total_turns,user_turns_before_escalation,total_user_turns,nlu_positive_count,nlu_neutral_count,nlu_negative_count,nlg_positive_count,nlg_neutral_count,nlg_negative_count,nlg_neg_intents,last_bot_intent,nlu_trajectory_index,nlg_trajectory_index,composite_trajectory_index,nlu_density_index,composite_density_index,adjusted_composite_index,last_turn_speaker,transfer_assumed_success,escalation_final_turn_proximity,early_escalation_but_luhf,pre_escalation_final4_score,final4_turns_composite_score,final4_score_with_length_penalty
2268,not_luhf,not_escalation,18,8,8,3,5,0,0,9,1,disambiguate_user_profile,propose_date,3,-1,2,0.375,0.1111111111111111,0.8131393194811982,nlu,False,False,False,1,1,0.4065696597405991
2269,not_luhf,not_escalation,17,8,8,3,5,0,0,9,0,,ask_desired_service,3,0,3,0.375,0.17647058823529413,1.28224479584618,nlu,False,False,False,0,0,0.0
2270,luhf,not_escalation,16,7,7,3,2,2,0,8,1,disambiguate_user_profile,transportation_of_device,1,-1,0,0.14285714285714285,0.0,0.0,nlg,False,False,False,2,2,0.8986579282344431
2271,not_luhf,not_escalation,18,8,8,4,2,2,1,8,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.25,0.1111111111111111,0.8131393194811982,nlu,False,False,False,3,3,1.2197089792217972
2272,not_luhf,not_escalation,21,10,10,2,6,2,0,11,0,,transportation_of_device,0,0,0,0.0,0.0,0.0,nlu,False,False,False,1,1,0.3499377491111553
2273,not_luhf,not_escalation,17,7,7,3,4,0,1,8,1,disambiguate_user_profile,propose_date,3,0,3,0.42857142857142855,0.17647058823529413,1.28224479584618,nlg,False,False,False,1,1,0.42741493194872665
2274,luhf,not_escalation,23,10,10,5,1,4,0,13,0,,time_asked_unavailable_propose_new,1,0,1,0.1,0.043478260869565216,0.31663676937905316,nlg,False,False,False,0,0,0.0
2275,not_luhf,not_escalation,18,8,8,2,3,3,0,8,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,-1,-2,-3,-0.125,-0.16666666666666666,-1.2197089792217972,nlu,False,False,False,1,1,0.4065696597405991
2276,luhf,not_escalation,19,8,8,3,2,3,0,10,1,disambiguate_user_profile,ask_time_preference,0,-1,-1,0.0,-0.05263157894736842,-0.3867410234545012,nlg,False,False,False,-1,-1,-0.3867410234545012
2277,not_luhf,not_escalation,19,8,8,4,3,1,0,10,1,disambiguate_user_profile,propose_date,3,-1,2,0.375,0.10526315789473684,0.7734820469090024,nlg,False,False,False,0,0,0.0
2278,luhf,not_escalation,18,8,8,2,2,4,0,10,0,,propose_other_transportation_of_device,-2,0,-2,-0.25,-0.1111111111111111,-0.8131393194811982,nlg,False,False,False,-2,-2,-0.8131393194811982
2279,not_luhf,not_escalation,20,9,9,4,3,2,0,10,1,disambiguate_user_profile,propose_date,2,-1,1,0.2222222222222222,0.05,0.36787944117144233,nlu,False,False,False,2,2,0.7357588823428847
2280,not_luhf,not_escalation,29,13,13,2,6,5,0,16,0,,inform_schedule_inspection,-3,0,-3,-0.23076923076923078,-0.10344827586206896,-0.7037108642813928,nlg,False,False,False,-1,-1,-0.23457028809379762
2281,luhf,not_escalation,28,12,12,4,5,3,0,16,0,,ask_time_preference,1,0,1,0.08333333333333333,0.03571428571428571,0.24659696394160643,nlg,False,False,False,-1,-1,-0.24659696394160643
2282,luhf,not_escalation,21,9,9,3,5,1,0,11,1,disambiguate_user_profile,ask_time_preference,2,-1,1,0.2222222222222222,0.047619047619047616,0.3499377491111553,nlg,False,False,False,1,1,0.3499377491111553
2283,not_luhf,not_escalation,19,9,9,2,4,3,0,10,0,,transportation_of_device,-1,0,-1,-0.1111111111111111,-0.05263157894736842,-0.3867410234545012,nlu,False,False,False,-2,-2,-0.7734820469090024
2284,not_luhf,not_escalation,26,12,12,5,5,2,1,13,0,,confirm_date_scheduled,3,1,4,0.25,0.15384615384615385,1.0901271721360504,nlu,False,False,False,3,3,0.8175953791020378
2285,not_luhf,not_escalation,18,8,8,3,2,3,0,9,1,disambiguate_user_profile,propose_date,0,-1,-1,0.0,-0.05555555555555555,-0.4065696597405991,nlu,False,False,False,0,0,0.0
2286,luhf,not_escalation,19,8,8,3,5,0,0,10,1,disambiguate_user_profile,transportation_of_device,3,-1,2,0.375,0.10526315789473684,0.7734820469090024,nlg,False,False,False,0,0,0.0
2287,not_luhf,not_escalation,22,10,10,5,3,2,0,11,1,disambiguate_user_profile,time_asked_unavailable_propose_new,3,-1,2,0.3,0.09090909090909091,0.6657421673961591,nlu,False,False,False,2,2,0.6657421673961591
2288,luhf,not_escalation,24,11,11,4,3,4,0,12,1,disambiguate_user_profile,propose_date,0,-1,-1,0.0,-0.041666666666666664,-0.301194211912202,nlu,False,False,False,1,1,0.301194211912202
2289,not_luhf,not_escalation,24,11,11,2,5,4,0,10,3,"disambiguate_user_profile,disambiguate_user_profile,disambiguate_user_profile",ask_desired_service,-2,-3,-5,-0.18181818181818182,-0.20833333333333334,-1.50597105956101,nlg,False,False,False,0,0,0.0
2290,luhf,not_escalation,35,16,16,6,5,5,0,19,0,,propose_date,1,0,1,0.0625,0.02857142857142857,0.17377394345044514,nlg,False,False,False,0,0,0.0
2291,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
2292,not_luhf,not_escalation,24,11,11,4,6,1,0,13,0,,propose_date,3,0,3,0.2727272727272727,0.125,0.9035826357366061,nlu,False,False,False,2,2,0.602388423824404
2293,not_luhf,not_escalation,22,10,10,4,5,1,0,12,0,,inform_schedule_inspection,3,0,3,0.3,0.13636363636363635,0.9986132510942387,nlg,False,False,False,0,0,0.0
2294,not_luhf,not_escalation,26,12,12,4,5,3,0,14,0,,propose_date,1,0,1,0.08333333333333333,0.038461538461538464,0.2725317930340126,nlu,False,False,False,2,2,0.5450635860680252
2295,not_luhf,not_escalation,23,10,10,6,3,1,1,11,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.5,0.21739130434782608,1.583183846895266,nlg,False,False,False,3,3,0.9499103081371595
2296,luhf,not_escalation,18,8,8,2,4,2,1,8,1,disambiguate_user_profile,transportation_of_device,0,0,0,0.0,0.0,0.0,nlg,False,False,False,-1,-1,-0.4065696597405991
2297,not_luhf,not_escalation,19,8,8,4,2,2,1,9,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.25,0.10526315789473684,0.7734820469090024,nlg,False,False,False,2,2,0.7734820469090024
2298,luhf,not_escalation,22,8,8,5,2,1,0,11,3,"disambiguate_user_profile,no_dates_available,no_dates_available",time_asked_unavailable_propose_new,4,-3,1,0.5,0.045454545454545456,0.33287108369807955,nlg,False,False,False,0,0,0.0
2299,luhf,not_escalation,23,10,10,4,2,4,0,12,1,disambiguate_user_profile,ask_time_preference,0,-1,-1,0.0,-0.043478260869565216,-0.31663676937905316,nlg,False,False,False,0,0,0.0
2300,luhf,not_escalation,33,14,14,5,6,3,0,17,2,"did_not_understand,did_not_understand",operating_hour_and_ask_for_schedule,2,-2,0,0.14285714285714285,0.0,0.0,nlg,False,False,False,0,0,0.0
2301,not_luhf,not_escalation,20,9,9,5,3,1,2,8,1,disambiguate_user_profile,confirm_date_scheduled,4,1,5,0.4444444444444444,0.25,1.8393972058572117,nlu,False,False,False,3,3,1.103638323514327
2302,not_luhf,not_escalation,20,9,9,5,3,1,1,9,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4444444444444444,0.2,1.4715177646857693,nlu,False,False,False,3,3,1.103638323514327
2303,not_luhf,not_escalation,27,13,13,7,5,1,1,12,1,disambiguate_user_profile,confirm_date_scheduled,6,0,6,0.46153846153846156,0.2222222222222222,1.5554415638753492,nlu,False,False,False,3,3,0.7777207819376746
2304,not_luhf,not_escalation,19,8,8,4,2,2,0,10,1,disambiguate_user_profile,propose_date,2,-1,1,0.25,0.05263157894736842,0.3867410234545012,nlg,False,False,False,0,0,0.0
2305,not_luhf,not_escalation,29,14,14,8,5,1,1,13,1,disambiguate_user_profile,confirm_date_scheduled,7,0,7,0.5,0.2413793103448276,1.6419920166565833,nlu,False,False,False,3,3,0.7037108642813928
2306,luhf,not_escalation,20,9,9,5,3,1,1,9,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4444444444444444,0.2,1.4715177646857693,nlg,False,False,False,3,3,1.103638323514327
2307,not_luhf,not_escalation,18,8,8,1,4,3,0,9,1,disambiguate_user_profile,propose_other_transportation_of_device,-2,-1,-3,-0.25,-0.16666666666666666,-1.2197089792217972,nlg,False,False,False,-2,-2,-0.8131393194811982
2308,not_luhf,not_escalation,24,11,11,6,2,3,1,11,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.2727272727272727,0.125,0.9035826357366061,nlu,False,False,False,3,3,0.9035826357366061
2309,not_luhf,not_escalation,17,8,8,2,4,2,0,8,1,disambiguate_user_profile,transportation_of_device,0,-1,-1,0.0,-0.058823529411764705,-0.42741493194872665,nlu,False,False,False,-1,-1,-0.42741493194872665
2310,luhf,not_escalation,22,9,9,4,2,3,0,10,3,"disambiguate_user_profile,failed_schedule_warning,failed_schedule_warning",transportation_of_device,1,-3,-2,0.1111111111111111,-0.09090909090909091,-0.6657421673961591,nlg,False,False,False,-2,-2,-0.6657421673961591
2311,luhf,not_escalation,17,7,7,3,2,2,0,9,1,failed_schedule_warning,ask_time_preference,1,-1,0,0.14285714285714285,0.0,0.0,nlg,False,False,False,0,0,0.0
2312,not_luhf,not_escalation,26,12,12,5,6,1,1,12,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.3333333333333333,0.15384615384615385,1.0901271721360504,nlu,False,False,False,3,3,0.8175953791020378
2313,luhf,not_escalation,17,7,7,4,1,2,0,9,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,-1,1,0.2857142857142857,0.058823529411764705,0.42741493194872665,nlg,False,False,False,0,0,0.0
2314,not_luhf,not_escalation,18,8,8,6,1,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.625,0.2777777777777778,2.0328482987029957,nlu,False,False,False,3,3,1.2197089792217972
2315,not_luhf,not_escalation,20,9,9,3,3,3,0,9,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,0,-2,-2,0.0,-0.1,-0.7357588823428847,nlu,False,False,False,0,0,0.0
2316,luhf,not_escalation,21,9,9,4,5,0,0,11,1,disambiguate_user_profile,propose_date,4,-1,3,0.4444444444444444,0.14285714285714285,1.049813247333466,nlg,False,False,False,1,1,0.3499377491111553
2317,not_luhf,not_escalation,28,13,13,7,5,1,1,14,0,,confirm_date_scheduled,6,1,7,0.46153846153846156,0.25,1.7261787475912451,nlu,False,False,False,3,3,0.7397908918248193
2318,not_luhf,not_escalation,22,10,10,4,5,1,1,10,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3,0.13636363636363635,0.9986132510942387,nlg,False,False,False,3,3,0.9986132510942387
2319,not_luhf,not_escalation,21,9,9,5,2,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3333333333333333,0.14285714285714285,1.049813247333466,nlg,False,False,False,3,3,1.049813247333466
2320,luhf,not_escalation,23,10,10,5,2,3,0,12,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,-1,1,0.2,0.043478260869565216,0.31663676937905316,nlg,False,False,False,2,2,0.6332735387581063
2321,not_luhf,not_escalation,19,8,8,5,2,1,0,10,1,disambiguate_user_profile,propose_date,4,-1,3,0.5,0.15789473684210525,1.1602230703635035,nlg,False,False,False,2,2,0.7734820469090024
2322,not_luhf,not_escalation,18,8,8,4,2,2,0,10,0,,inform_schedule_inspection,2,0,2,0.25,0.1111111111111111,0.8131393194811982,nlg,False,False,False,2,2,0.8131393194811982
2323,not_luhf,not_escalation,20,9,9,1,6,2,0,11,0,,ask_first_name,-1,0,-1,-0.1111111111111111,-0.05,-0.36787944117144233,nlu,False,False,False,0,0,0.0
2324,luhf,not_escalation,36,16,16,6,7,3,0,19,1,did_not_understand,propose_date,3,-1,2,0.1875,0.05555555555555555,0.33059777644317306,nlg,False,False,False,-1,-1,-0.16529888822158653
2325,luhf,not_escalation,29,13,13,2,8,3,0,16,0,,propose_date,-1,0,-1,-0.07692307692307693,-0.034482758620689655,-0.23457028809379762,nlg,False,False,False,-1,-1,-0.23457028809379762
2326,luhf,not_escalation,17,7,7,3,2,2,0,9,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.14285714285714285,0.0,0.0,nlg,False,False,False,-1,-1,-0.42741493194872665
2327,not_luhf,not_escalation,21,9,9,5,3,1,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4444444444444444,0.19047619047619047,1.3997509964446213,nlg,False,False,False,3,3,1.049813247333466
2328,luhf,not_escalation,18,8,8,3,3,2,0,9,1,disambiguate_user_profile,transportation_of_device,1,-1,0,0.125,0.0,0.0,nlg,False,False,False,-1,-1,-0.4065696597405991
2329,not_luhf,not_escalation,19,9,9,2,3,4,0,8,2,"disambiguate_user_profile,disambiguate_user_profile",propose_other_transportation_of_device,-2,-2,-4,-0.2222222222222222,-0.21052631578947367,-1.5469640938180047,nlu,False,False,False,0,0,0.0
2330,not_luhf,not_escalation,22,10,10,5,2,3,1,10,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.2,0.09090909090909091,0.6657421673961591,nlu,False,False,False,3,3,0.9986132510942387
2331,not_luhf,not_escalation,17,7,7,3,2,2,0,10,0,,time_asked_unavailable_propose_new,1,0,1,0.14285714285714285,0.058823529411764705,0.42741493194872665,nlg,False,False,False,1,1,0.42741493194872665
2332,not_luhf,not_escalation,19,8,8,4,4,0,0,10,1,disambiguate_user_profile,propose_other_transportation_of_device,4,-1,3,0.5,0.15789473684210525,1.1602230703635035,nlg,False,False,False,0,0,0.0
2333,luhf,not_escalation,31,14,14,5,6,3,0,16,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,-1,1,0.14285714285714285,0.03225806451612903,0.21224797382674304,nlg,False,False,False,1,1,0.21224797382674304
2334,not_luhf,not_escalation,17,7,7,3,2,2,0,9,1,disambiguate_user_profile,propose_date,1,-1,0,0.14285714285714285,0.0,0.0,nlg,False,False,False,1,1,0.42741493194872665
2335,not_luhf,not_escalation,24,11,11,8,1,2,1,12,0,,confirm_change_schedule,6,1,7,0.5454545454545454,0.2916666666666667,2.108359483385414,nlg,False,False,False,3,3,0.9035826357366061
2336,not_luhf,not_escalation,23,10,10,4,5,1,0,13,0,,propose_date,3,0,3,0.3,0.13043478260869565,0.9499103081371595,nlg,False,False,False,1,1,0.31663676937905316
2337,luhf,not_escalation,37,17,17,5,6,6,0,20,0,,ask_time_preference,-1,0,-1,-0.058823529411764705,-0.02702702702702703,-0.1572371663136276,nlg,False,False,False,0,0,0.0
2338,not_luhf,not_escalation,24,11,11,6,2,3,1,11,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.2727272727272727,0.125,0.9035826357366061,nlu,False,False,False,3,3,0.9035826357366061
2339,luhf,not_escalation,25,11,11,3,5,3,0,14,0,,ask_time_preference,0,0,0,0.0,0.0,0.0,nlg,False,False,False,-1,-1,-0.2865047968601901
2340,luhf,not_escalation,16,7,7,2,4,1,0,9,0,,ask_desired_service,1,0,1,0.14285714285714285,0.0625,0.44932896411722156,nlg,False,False,False,0,0,0.0
2341,not_luhf,not_escalation,18,8,8,4,4,0,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
2342,not_luhf,not_escalation,32,15,15,7,4,4,1,16,0,,confirm_date_scheduled,3,1,4,0.2,0.125,0.8075860719786215,nlu,False,False,False,3,3,0.6056895539839662
2343,luhf,not_escalation,27,11,11,5,2,4,0,13,3,"disambiguate_user_profile,asked_date_too_far,asked_date_too_far",ask_time_preference,1,-3,-2,0.09090909090909091,-0.07407407407407407,-0.518480521291783,nlg,False,False,False,-2,-2,-0.518480521291783
2344,not_luhf,not_escalation,20,9,9,4,2,3,0,10,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.1111111111111111,0.0,0.0,nlu,False,False,False,0,0,0.0
2345,not_luhf,not_escalation,19,8,8,5,2,1,0,9,2,"working_on_previous_request,disambiguate_user_profile",transportation_of_device,4,-2,2,0.5,0.10526315789473684,0.7734820469090024,nlu,False,False,False,0,0,0.0
2346,not_luhf,not_escalation,20,9,9,5,2,2,1,9,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3333333333333333,0.15,1.103638323514327,nlu,False,False,False,3,3,1.103638323514327
2347,luhf,not_escalation,29,13,13,3,6,4,0,14,2,"disambiguate_user_profile,disambiguate_user_profile",ask_time_preference,-1,-2,-3,-0.07692307692307693,-0.10344827586206896,-0.7037108642813928,nlg,False,False,False,-1,-1,-0.23457028809379762
2348,not_luhf,not_escalation,24,11,11,5,4,2,0,13,0,,propose_date,3,0,3,0.2727272727272727,0.125,0.9035826357366061,nlg,False,False,False,2,2,0.602388423824404
2349,not_luhf,not_escalation,22,10,10,6,2,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.18181818181818182,1.3314843347923182,nlu,False,False,False,3,3,0.9986132510942387
2350,luhf,not_escalation,23,10,10,4,4,2,0,12,1,disambiguate_user_profile,ask_time_preference,2,-1,1,0.2,0.043478260869565216,0.31663676937905316,nlg,False,False,False,0,0,0.0
2351,not_luhf,not_escalation,20,8,8,3,4,1,0,11,1,disambiguate_user_profile,propose_date,2,-1,1,0.25,0.05,0.36787944117144233,nlg,False,False,False,0,0,0.0
2352,luhf,not_escalation,25,10,10,5,3,2,0,12,3,"disambiguate_user_profile,asked_date_too_far,asked_date_too_far",propose_date,3,-3,0,0.3,0.0,0.0,nlg,False,False,False,0,0,0.0
2353,not_luhf,not_escalation,22,10,10,5,4,1,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.18181818181818182,1.3314843347923182,nlu,False,False,False,3,3,0.9986132510942387
2354,luhf,not_escalation,22,9,9,4,3,2,1,11,1,disambiguate_user_profile,propose_date,2,0,2,0.2222222222222222,0.09090909090909091,0.6657421673961591,nlg,False,False,False,0,0,0.0
2355,not_luhf,not_escalation,36,16,16,6,7,3,1,18,1,working_on_previous_request,confirm_date_scheduled,3,0,3,0.1875,0.08333333333333333,0.49589666466475957,nlg,False,False,False,3,3,0.49589666466475957
2356,luhf,not_escalation,29,13,13,6,5,2,1,14,1,disambiguate_user_profile,propose_date,4,0,4,0.3076923076923077,0.13793103448275862,0.9382811523751905,nlg,False,False,False,2,2,0.46914057618759525
2357,not_luhf,not_escalation,31,14,14,4,6,4,1,16,0,,confirm_date_scheduled,0,1,1,0.0,0.03225806451612903,0.21224797382674304,nlg,False,False,False,3,3,0.6367439214802291
2358,luhf,not_escalation,23,10,10,4,5,1,0,12,1,disambiguate_user_profile,operating_hour_and_ask_for_schedule,3,-1,2,0.3,0.08695652173913043,0.6332735387581063,nlg,False,False,False,0,0,0.0
2359,luhf,not_escalation,23,10,10,2,4,4,0,12,1,disambiguate_user_profile,time_asked_unavailable_propose_new,-2,-1,-3,-0.2,-0.13043478260869565,-0.9499103081371595,nlg,False,False,False,0,0,0.0
2360,not_luhf,not_escalation,20,9,9,5,2,2,1,9,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3333333333333333,0.15,1.103638323514327,nlu,False,False,False,3,3,1.103638323514327
2361,luhf,not_escalation,21,9,9,3,3,3,0,11,1,disambiguate_user_profile,ask_time_preference,0,-1,-1,0.0,-0.047619047619047616,-0.3499377491111553,nlg,False,False,False,0,0,0.0
2362,not_luhf,not_escalation,24,11,11,6,3,2,1,11,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.36363636363636365,0.16666666666666666,1.204776847648808,nlg,False,False,False,3,3,0.9035826357366061
2363,not_luhf,not_escalation,20,9,9,3,5,1,0,10,1,disambiguate_user_profile,inform_schedule_inspection,2,-1,1,0.2222222222222222,0.05,0.36787944117144233,nlg,False,False,False,1,1,0.36787944117144233
2364,not_luhf,not_escalation,22,10,10,4,4,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.2,0.09090909090909091,0.6657421673961591,nlu,False,False,False,3,3,0.9986132510942387
2365,not_luhf,not_escalation,18,9,9,2,3,4,0,7,2,"disambiguate_user_profile,disambiguate_user_profile",propose_other_transportation_of_device,-2,-2,-4,-0.2222222222222222,-0.2222222222222222,-1.6262786389623964,nlu,False,False,False,0,0,0.0
2366,not_luhf,not_escalation,22,9,9,4,3,2,0,11,2,"did_not_understand,disambiguate_user_profile",time_asked_unavailable_propose_new,2,-2,0,0.2222222222222222,0.0,0.0,nlg,False,False,False,0,0,0.0
2367,not_luhf,not_escalation,26,12,12,5,5,2,1,13,0,,confirm_date_scheduled,3,1,4,0.25,0.15384615384615385,1.0901271721360504,nlu,False,False,False,3,3,0.8175953791020378
2368,not_luhf,not_escalation,25,11,11,5,4,2,1,11,2,"disambiguate_user_profile,disambiguate_user_profile",confirm_date_scheduled,3,-1,2,0.2727272727272727,0.08,0.5730095937203802,nlg,False,False,False,3,3,0.8595143905805702
2369,not_luhf,not_escalation,31,14,14,5,6,3,2,14,1,no_dates_available,confirm_date_scheduled,2,1,3,0.14285714285714285,0.0967741935483871,0.6367439214802291,nlu,False,False,False,3,3,0.6367439214802291
2370,not_luhf,not_escalation,24,11,11,7,3,1,0,12,1,disambiguate_user_profile,propose_date,6,-1,5,0.5454545454545454,0.20833333333333334,1.50597105956101,nlu,False,False,False,2,2,0.602388423824404
2371,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
2372,luhf,not_escalation,17,7,7,3,2,2,0,9,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.14285714285714285,0.0,0.0,nlg,False,False,False,-1,-1,-0.42741493194872665
2373,not_luhf,not_escalation,18,8,8,4,3,1,0,9,1,disambiguate_user_profile,ask_time_preference,3,-1,2,0.375,0.1111111111111111,0.8131393194811982,nlu,False,False,False,0,0,0.0
2374,luhf,not_escalation,16,7,7,1,4,2,0,7,2,"disambiguate_user_profile,disambiguate_user_profile",ask_last_name,-1,-2,-3,-0.14285714285714285,-0.1875,-1.3479868923516647,nlg,False,False,False,0,0,0.0
2375,luhf,escalation,18,7,8,4,2,2,0,9,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,-1,1,0.25,0.05555555555555555,0.4065696597405991,nlu,True,True,False,1,0,0.0
2376,luhf,not_escalation,19,8,8,3,3,2,0,9,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,1,-2,-1,0.125,-0.05263157894736842,-0.3867410234545012,nlg,False,False,False,0,0,0.0
